date,globalid__,nama_p,route_number,nama_n,last_edited_date1,pole,tinggi_tiang,pemilikan,road_location,join_count,cam_fix,lat,section_number,arm_using,nam_daerah,created_user,camera_type,road_area,radio_wire,tujuan,tnb_box,connection_method,kod_par,pemaju,speaker,name,closed_circuit_television_type,daerah,cam_ptz,status,remark2,identification_number,hotspot,perunding,created_date1,remark,long,closed_circuit_television_suppo,kod_negeri,target_fid,nam_par,direction,kod_daerah,kontraktor,custodian,cam_anpr,closed_circuit_television_usage,kod_dun,last_edited_user,fasa_projek,nam_dun,id_cctv,jumlah_camera1,objectid,geometry_x,geometry_y
,,TANJONG,,PADANG KOTA,,Galvanize,20,MBPP,Lebuhraya Pykett / Lorong Pykett,1,2,5.422308,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.049, , ,,,DTL,1,, ,U31,, ,1563148800000,,100.323461,,07,568,P.049 - TANJONG,,04, ,,,,N.26,,FASA 6,N.26 - PADANG KOTA,40218,3,568,100.32346099982712,5.422308000192035
,,BUKIT BENDERA,,PULAU TIKUS,,Galvanize,20,MBPP,Jalan Utama (Hospital Pulau Pinang),1,3,5.416608,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.048, , ,,,DTL,1,, ,U32,, ,1563148800000,,100.308419,,07,569,P.048 - BUKIT BENDERA,,04, ,,,,N.25,,FASA 6,N.25 - PULAU TIKUS,40219,4,569,100.30841900007988,5.416608000248333
,,BUKIT BENDERA,,PULAU TIKUS,,Galvanize,20,MBPP,Simpang Lebuhraya Peel / Jalan Macalister / Lebuhraya Codrington,1,3,5.422142,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.048, , ,,,DTL,1,, ,U33,, ,1563148800000,,100.312797,,07,570,P.048 - BUKIT BENDERA,,04, ,,,,N.25,,FASA 6,N.25 - PULAU TIKUS,40220,4,570,100.31279699991677,5.42214199995663
,,BUKIT BENDERA,,PULAU TIKUS,,Dipasang pada N19,,MBPP,Persiaran Gurney (Dipasang Pada Tiang Cctv N19),1,2,5.439975,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari N19,P.048, , ,,,DTL,0,, ,U34,, ,1563148800000,,100.309361,,07,571,P.048 - BUKIT BENDERA,,04, ,,,,N.25,,FASA 6,N.25 - PULAU TIKUS,40221,2,571,100.30936100003204,5.439974999868125
,,JELUTONG,,SUNGAI PINANG,,Tiang Lampu Jalan,,MBPP,"Rumah Pam, Jalan Hilir Sungai Pinang",1,1,5.402506,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.050, , ,,,DTL,0,,MPOD,U35,, ,1563148800000,,100.328417,,07,572,P.050 - JELUTONG,,04, ,,,,N.30,,FASA 6,N.30 - SUNGAI PINANG,40222,1,572,100.3284170002314,5.402506000045582
,,JELUTONG,,DATOK KERAMAT,,Tiang Lampu Jalan,,MBPP,"Rumah Pam, Jalan Makloom",1,1,5.406942,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.050, , ,,,DTL,0,,"MPOD
MPOD",U36,, ,1563148800000,,100.317111,,07,573,P.050 - JELUTONG,,04, ,,,,N.29,,FASA 6,N.29 - DATOK KERAMAT,40223,1,573,100.31711099962399,5.406941999859841
,,JELUTONG,,DATOK KERAMAT,,Tiang Lampu Jalan,,MBPP,"Rumah Pam, Jalan Ismail Cik Mat",1,1,5.406667,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.050, , ,,,DTL,0,,MPOD,U37,, ,1563148800000,,100.313964,,07,574,P.050 - JELUTONG,,04, ,,,,N.29,,FASA 6,N.29 - DATOK KERAMAT,40224,1,574,100.31396399960056,5.4066670002159585
,,JELUTONG,,DATOK KERAMAT,,Tiang Lampu Jalan,,MBPP,Jalan Munshi Abdullah (Sebelah Rumah Flat),1,1,5.408589,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.050, , ,,,DTL,0,,MPOD,U38,, ,1563148800000,,100.314278,,07,575,P.050 - JELUTONG,,04, ,,,,N.29,,FASA 6,N.29 - DATOK KERAMAT,40225,1,575,100.31427799993884,5.408589000260942
,,BUKIT BENDERA,,TANJONG BUNGA,,Galvanize,20,MBPP,Straits Green Park By The Sea (Jalan Tanjong Tokong),1,2,5.459528,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari Q12,P.048, , ,,,DTL,1,, ,U39,, ,1563148800000,,100.309792,,07,576,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,FASA 6,N.22 - TANJONG BUNGA,40226,3,576,100.30979200003313,5.459528000066561
,,BALIK PULAU,,TELOK BAHANG,,Galvanize,20,MBPP,Jalan Hassan Abas (Sungai Teluk Bahang),1,2,5.457469,,,BARAT DAYA,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari TR6,P.053, , ,,,DBD,1,, ,U40,, ,1563148800000,,100.209111,,07,577,P.053 - BALIK PULAU,,05, ,,,,N.40,,FASA 6,N.40 - TELOK BAHANG,50060,3,577,100.20911100043925,5.457468999662278
,,BUKIT BENDERA,,AIR PUTEH,,Galvanize,20,MBPP,Bukit Bendera (Viaduct Station),1,2,5.420958,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.048, , ,,,DTL,1,, ,U41,, ,1563148800000,,100.271031,,07,578,P.048 - BUKIT BENDERA,,04, ,,,,N.23,,FASA 6,N.23 - AIR PUTEH,40227,3,578,100.2710309996178,5.420957999692352
,,BUKIT BENDERA,,AIR PUTEH,,Galvanize,20,MBPP,Bukit Bendera,1,2,5.424958,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.048, , ,,,DTL,1,, ,U42,, ,1563148800000,,100.268703,,07,579,P.048 - BUKIT BENDERA,,04, ,,,,N.23,,FASA 6,N.23 - AIR PUTEH,40228,3,579,100.26870299962553,5.424957999922478
,,BUKIT BENDERA,,AIR PUTEH,,Galvanize,20,MBPP,Bukit Bendera,1,2,5.424286,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.048, , ,,,DTL,1,, ,U43,, ,1563148800000,,100.268361,,07,580,P.048 - BUKIT BENDERA,,04, ,,,,N.23,,FASA 6,N.23 - AIR PUTEH,40229,3,580,100.26836099988137,5.424285999800862
,,,,,,Dipasang pada S31,,MBPP,Padang Kota Lama (Tugu) S31,1,2,5.422225,,,TIMOR LAUT,,, , ,Face Recognition, ,Spur dari City hall,, , ,,,,0,,Heritage - Buffer Zone,U44,, ,1563148800000,,100.341936,,07,581,,,04, ,,,,,,FASA 6,,40230,2,581,100.34193600027477,5.422224999877132
,,BUKIT BENDERA,,PULAU TIKUS,, ,,MBPP,Gurney (Near Bus Stop),1,2,5.439544,,,TIMOR LAUT,,, , ,Face Recognition, ,Wireless dari U34,P.048, , ,,,DTL,0,, ,U45,, ,1563148800000,,100.309531,,07,582,P.048 - BUKIT BENDERA,,04, ,,,,N.25,,FASA 6,N.25 - PULAU TIKUS,40231,2,582,100.30953100024534,5.439544000052205
,,TANJONG,,KOMTAR,, ,,MBPP,Jalan Penang (Near Kedai Kopi),1,1,5.417706,,,TIMOR LAUT,,, , ,Face Recognition, ,Wireless dari N01,P.049, , ,,,DTL,0,,Heritage - Buffer Zone,U46,, ,1563148800000,,100.330969,,07,583,P.049 - TANJONG,,04, ,,,,N.28,,FASA 6,N.28 - KOMTAR,40232,1,583,100.330968999957,5.4177059998126
,,JELUTONG,,SUNGAI PINANG,, ,,MBPP,Karpal Singh Drive (Bertentangan Starbucks),1,1,5.397558,,,TIMOR LAUT,,, , ,Face Recognition, ,Sambungan dengan fiber sedia ada,P.050, , ,,,DTL,0,, ,U47,, ,1563148800000,,100.329617,,07,584,P.050 - JELUTONG,,04, ,,,,N.30,,FASA 6,N.30 - SUNGAI PINANG,40233,1,584,100.32961700003625,5.397558000170935
,,TANJONG,,PENGKALAN KOTA,, ,,MBPP,Jetty (Inside Building),1,2,5.413983,,,TIMOR LAUT,,, , ,Face Recognition, ,Wireless dari L16,P.049, , ,,,DTL,0,,Heritage - Buffer Zone,U48,, ,1563148800000,,100.341997,,07,585,P.049 - TANJONG,,04, ,,,,N.27,,FASA 6,N.27 - PENGKALAN KOTA,40234,2,585,100.34199700015873,5.41398299996288
,,BAYAN BARU,,PANTAI JEREJAK,, ,,MBPP,Queensbay (Jejantas),1,2,5.333714,,,BARAT DAYA,,, , ,Face Recognition, ,Wireless dari L29,P.052, , ,,,DBD,0,, ,U49,, ,1563148800000,,100.3068,,07,586,P.052 - BAYAN BARU,,05, ,,,,N.36,,FASA 6,N.36 - PANTAI JEREJAK,50061,2,586,100.30679999996445,5.333714000318222
,,TANJONG,,KOMTAR,, ,,MBPP,"Stesen Bas Komtar Laluan Pejalan Kaki Ke Stesen Bas,Komtar",1,2,5.414563,,,TIMOR LAUT,,, , ,Face Recognition, ,Sambungan fiber optik sedia ada,P.049, , ,,,DTL,0,, ,U50,, ,1563148800000,,100.330523,,07,587,P.049 - TANJONG,,04, ,,,,N.28,,FASA 6,N.28 - KOMTAR,40235,2,587,100.33052299970207,5.414562999994262
,,TANJONG,,KOMTAR,, ,,MBPP,Perangin Mall Laluan Pejalan Kaki Keluar/Masuk,1,1,5.414342,,,TIMOR LAUT,,, , ,Face Recognition, ,Sambungan fiber optik sedia ada,P.049, , ,,,DTL,0,, ,U51,, ,1563148800000,,100.331378,,07,588,P.049 - TANJONG,,04, ,,,,N.28,,FASA 6,N.28 - KOMTAR,40236,1,588,100.33137799996766,5.4143420003502225
,,BUKIT BENDERA,,TANJONG BUNGA,, ,,MBPP,Night Market Batu Feringghi (Q19),1,1,5.474844,,,TIMOR LAUT,,, , ,Face Recognition, ,Wireless dari Q19,P.048, , ,,,DTL,0,, ,U52,, ,1563148800000,,100.249478,,07,589,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,FASA 6,N.22 - TANJONG BUNGA,40237,1,589,100.24947799990217,5.474844000430842
,,BUKIT BENDERA,,KEBUN BUNGA,, ,,MBPP,Taman Botani,1,1,5.437694,,,TIMOR LAUT,,, , ,Face Recognition, ,-,P.048, , ,,,DTL,0,, ,U53,, ,1563148800000,,100.290792,,07,590,P.048 - BUKIT BENDERA,,04, ,,,,N.24,,FASA 6,N.24 - KEBUN BUNGA,40238,1,590,100.29079199960528,5.4376939998535185
,,BUKIT BENDERA,,AIR PUTEH,, ,,MBPP,Entrance Bukit Bendera,1,1,5.408147,,,TIMOR LAUT,,, , ,Face Recognition, ,Wireless dari N29,P.048, , ,,,DTL,0,, ,U54,, ,1563148800000,,100.277275,,07,591,P.048 - BUKIT BENDERA,,04, ,,,,N.23,,FASA 6,N.23 - AIR PUTEH,40239,1,591,100.2772749996189,5.408146999915738
,,BAYAN BARU,,BATU UBAN,, ,,MBPP,Bukit Jambul,1,1,5.333372,,,TIMOR LAUT,,, , ,Face Recognition, ,Wireless dari N25,P.052, , ,,,DTL,0,, ,U55,, ,1563148800000,,100.291103,,07,592,P.052 - BAYAN BARU,,04, ,,,,N.35,,FASA 6,N.35 - BATU UBAN,40240,1,592,100.29110299986152,5.333372000214116
,,TANJONG,,KOMTAR,,Dipasang pada N01,,MBPP,Jalan Penang Bersebelahan Jejantas (N01),1,0,5.416933,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari N01,P.049, , ,,,DTL,1,,Heritage - Buffer Zone,U56,, ,1563148800000,,100.3303,,07,593,P.049 - TANJONG,,04, ,,,,N.28,,FASA 6,N.28 - KOMTAR,40241,1,593,100.33029999988139,5.4169330003138745
,,TANJONG,,KOMTAR,, ,,MBPP,Simpang Jalan Penang/Lebuh Teik Soon (N05),1,0,5.415533,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari N04,P.049, , ,,,DTL,1,, ,U57,, ,1563148800000,,100.3293,,07,594,P.049 - TANJONG,,04, ,,,,N.28,,FASA 6,N.28 - KOMTAR,40242,1,594,100.32929999963237,5.4155329996781925
,,BUKIT GELUGOR,,PAYA TERUBONG,,Tiang Sedaya Emas,,MBPP,Persimpangan Lebuhraya Thean Teik/Jalan Paya Terubong (Hadapan Shell),1,2,5.384728,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,-,P.051, , ,,,DTL,1,, ,U58,, ,1563148800000,,100.275217,,07,595,P.051 - BUKIT GELUGOR,,04, ,,,,N.34,,FASA 6,N.34 - PAYA TERUBONG,40243,3,595,100.27521700022267,5.38472799979745
,,BUKIT GELUGOR,,AIR ITAM,, ,,MBPP,Jalan Air Putih / Jalan Air Itam,1,3,5.404292,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari N28,P.051, , ,,,DTL,0,, ,U59,, ,1563148800000,,100.286494,,07,596,P.051 - BUKIT GELUGOR,,04, ,,,,N.33,,FASA 6,N.33 - AIR ITAM,40244,3,596,100.28649399969488,5.4042920003495585
,,BUKIT BENDERA,,AIR PUTEH,,Galvanize,20,MBPP,Jalan Air Putih / Jalan Taman Ria,1,2,5.405539,,,TIMOR LAUT,,, , ,Face Recognition, ,Wireless dari NR4,P.048, , ,,,DTL,1,, ,U60,, ,1563148800000,,100.286494,,07,597,P.048 - BUKIT BENDERA,,04, ,,,,N.23,,FASA 6,N.23 - AIR PUTEH,40245,3,597,100.2864939998262,5.405538999645445
,,BUKIT BENDERA,,TANJONG BUNGA,,Tiang Repeater,,MBPP,Night Market Batu Feringghi,1,1,5.474525,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, ,Wireless dari Q19,P.048, , ,,,DTL,0,, ,U61,, ,1563148800000,,100.249161,,07,598,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,FASA 6,N.22 - TANJONG BUNGA,40246,1,598,100.2491609997149,5.474525000339672
,,BUKIT BENDERA,,PULAU TIKUS,,-,,MBPP,Persimpangan Jalan Tanjong Tokong/ Tingkat Hock Hin,1,0,5.44637809,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,Sambungan fiber (Fasa 2),P.048, , ,,,DTL,1,, ,Q10 (B),, ,1498867200000,,100.3053582,,07,599,P.048 - BUKIT BENDERA,,04, ,,,,N.25,,Bukit (Dipasang pada tiang CCTV sediada),N.25 - PULAU TIKUS,40247,1,599,100.30535820026817,5.446378090255972
,,BUKIT BENDERA,,TANJONG BUNGA,,-,,MBPP,Persimpangan Jalan Tanjong Tokong / Jalan  Seri Tanjong Pinang,1,0,5.45822794,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,Sambungan fiber (Fasa 2),P.048, , ,,,DTL,1,, ,Q11 (B),, ,1498867200000,,100.30778396,,07,600,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,Bukit (Dipasang pada tiang CCTV sediada),N.22 - TANJONG BUNGA,40248,1,600,100.30778396008634,5.458227940368919
,,BUKIT BENDERA,,TANJONG BUNGA,,-,,MBPP,Puncak Bukit Mutiara,1,0,5.46000436,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,Wireless dari Q13,P.048, , ,,,DTL,1,, ,QR06 (B),, ,1498867200000,,100.2952123,,07,601,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,Bukit (Dipasang pada tiang CCTV sediada),N.22 - TANJONG BUNGA,40249,1,601,100.29521229996045,5.460004360380857
,,BUKIT BENDERA,,TANJONG BUNGA,,-,,MBPP,Persimpangan Jalan Tanjong Bungah / Jalan  Cheah Seng Kim,1,0,5.46605167,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,Sambungan fiber (Fasa 2),P.048, , ,,,DTL,1,, ,Q13 (B),, ,1498867200000,,100.28805633,,07,602,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,Bukit (Dipasang pada tiang CCTV sediada),N.22 - TANJONG BUNGA,40250,1,602,100.28805632990269,5.466051670054609
,,BUKIT BENDERA,,TANJONG BUNGA,,-,,MBPP,Lorong Lembah Permai 3 / Jalan Lembah Permai,1,0,5.4575629,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,Wireless dari QR6,P.048, , ,,,DTL,1,, ,S51 (B),, ,1498867200000,,100.28863965,,07,603,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,Bukit (Dipasang pada tiang CCTV sediada),N.22 - TANJONG BUNGA,40251,1,603,100.28863964969335,5.457562899942663
,,BUKIT BENDERA,,TANJONG BUNGA,,Galvanize,20,MBPP,Jalan Lembah Permai (Ambank/ Appartment Permai Ria),1,0,5.46428033,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,Wireless dari Q34,P.048, , ,,,DTL,1,, ,B1,, ,1498867200000,,100.27993043,,07,604,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,Bukit (Tiang Baru),N.22 - TANJONG BUNGA,40252,1,604,100.27993043005215,5.464280329931759
,,TANJONG,,PADANG KOTA,,Galvanize,20,KPKT,Lorong Selamat,1,0,5.417969,,,TIMOR LAUT,,, , ,Pemantauan Lalulintas dan Keselamatan, , ,P.049, , ,,,DTL,1,, ,C04,, ,,,100.325567,,07,605,P.049 - TANJONG,,04, ,,,,N.26,,KPKT,N.26 - PADANG KOTA,40253,1,605,100.32556700011618,5.417968999751648
,,BUKIT BENDERA,,TANJONG BUNGA,,-,,MBPP,Persimpangan Jalan Batu Ferringgi Dekat Hotel Lone Pine,1,0,5.47511762,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,Wireless dari Q19,P.048, , ,,,DTL,1,, ,Q18 (B),, ,1498867200000,,100.25049196,,07,606,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,Bukit (Dipasang pada tiang CCTV sediada),N.22 - TANJONG BUNGA,40254,1,606,100.25049196017731,5.475117620193438
,,,,,,-,,MBPP,Jalan Batu Ferringgi Bertentangan Bayview Beach,1,0,5.46689599,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,Wireless dari Q25,, , ,,,,1,, ,Q23 (B),, ,1498867200000,,100.24000191,,07,607,,,04, ,,,,,,Bukit (Dipasang pada tiang CCTV sediada),,40255,1,607,100.24000191003299,5.466895989592643
,,BUKIT BENDERA,,TANJONG BUNGA,,-,,MBPP,Jalan Sungai Emas Dekat Eden Fairway Condo,1,0,5.47601224,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,Sambungan fiber (Fasa 2),P.048, , ,,,DTL,1,, ,Q32 (B),, ,1498867200000,,100.25177618,,07,608,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,Bukit (Dipasang pada tiang CCTV sediada),N.22 - TANJONG BUNGA,40256,1,608,100.251776179837,5.476012239570878
,,BUKIT BENDERA,,TANJONG BUNGA,,-,,MBPP,Jalan Batu Ferringgi Dekat Laluan Masuk Ke Bayu Senja,1,0,5.47071179,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,Wireless dari QR1,P.048, , ,,,DTL,1,, ,Q21 (B),, ,1498867200000,,100.24555078,,07,609,P.048 - BUKIT BENDERA,,04, ,,,,N.22,,Bukit (Dipasang pada tiang CCTV sediada),N.22 - TANJONG BUNGA,40257,1,609,100.2455507803621,5.47071178992381
,,BUKIT BENDERA,,PULAU TIKUS,,-,,MBPP,Jalan Mount Erskine / Tingkat Mount Erskine 1 (Ng Hock Seng Estate),1,0,5.44019279,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,Wireless dari S47,P.048, , ,,,DTL,1,, ,S48 (B),, ,1498867200000,,100.30292457,,07,610,P.048 - BUKIT BENDERA,,04, ,,,,N.25,,Bukit (Dipasang pada tiang CCTV sediada),N.25 - PULAU TIKUS,40258,1,610,100.30292457033016,5.440192789817494
,,BUKIT BENDERA,,KEBUN BUNGA,,-,,MBPP,Persimpangan Jalan Kebun Bunga / Jalan Gottlieb / Jalan Utama,1,0,5.43049856,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,-,P.048, , ,,,DTL,1,, ,S46 (B),, ,1498867200000,,100.29919665,,07,611,P.048 - BUKIT BENDERA,,04, ,,,,N.24,,Bukit (Dipasang pada tiang CCTV sediada),N.24 - KEBUN BUNGA,40259,1,611,100.29919665044304,5.430498559620274
,,BUKIT BENDERA,,AIR PUTEH,,-,,MBPP,Penang Hill (Upper Tunnel Station),1,0,5.423094,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,-,P.048, , ,,,DTL,1,, ,NR04 (B),, ,1498867200000,,100.270456,,07,612,P.048 - BUKIT BENDERA,,04, ,,,,N.23,,Bukit (Dipasang pada tiang CCTV sediada),N.23 - AIR PUTEH,40260,1,612,100.27045599984764,5.423093999760939
,,BUKIT GELUGOR,,PAYA TERUBONG,,-,,MBPP,Lintang Angsana Dekat Bsn,1,0,5.38897907,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,-,P.051, , ,,,DTL,1,, ,S63 (B),, ,1498867200000,,100.28180939,,07,613,P.051 - BUKIT GELUGOR,,04, ,,,,N.34,,Bukit (Dipasang pada tiang CCTV sediada),N.34 - PAYA TERUBONG,40261,1,613,100.28180939005496,5.3889790696406
,,BUKIT GELUGOR,,PAYA TERUBONG,,-,,MBPP,Bukit Penara,1,0,5.38174019,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,-,P.051, , ,,,DTL,1,, ,SR01 (B),, ,1498867200000,,100.2646256,,07,614,P.051 - BUKIT GELUGOR,,04, ,,,,N.34,,Bukit (Dipasang pada tiang CCTV sediada),N.34 - PAYA TERUBONG,40262,1,614,100.26462560026937,5.381740190345795
,,BAYAN BARU,,BATU UBAN,,-,,MBPP,Lebuh Bukit Jambul / Persiaran Bukit Jambul,1,0,5.34020694,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,Wireless dari N24,P.052, , ,,,DTL,1,, ,S12 (B),, ,1498867200000,,100.28314743,,07,615,P.052 - BAYAN BARU,,04, ,,,,N.35,,Bukit (Dipasang pada tiang CCTV sediada),N.35 - BATU UBAN,40263,1,615,100.28314742971297,5.34020693995932
,,BALIK PULAU,,BAYAN LEPAS,,-,,MBPP,Lapangan Terbang Antarabangsa Bayan Lepas,1,0,5.29567823,,,BARAT DAYA,,, , ,Pemantauan Bukit, ,-,P.053, , ,,,DBD,1,, ,L24 (B),, ,1498867200000,,100.26671648,,07,616,P.053 - BALIK PULAU,,05, ,,,,N.38,,Bukit (Dipasang pada tiang CCTV sediada),N.38 - BAYAN LEPAS,50062,1,616,100.26671647964281,5.295678230383768
,,BAYAN BARU,,BATU MAUNG,,-,,MBPP,Jalan Tengah / Jalan Tun Dr. Awang,1,0,5.32225396,,,BARAT DAYA,,, , ,Pemantauan Bukit, ,Wireless dari S06,P.052, , ,,,DBD,1,, ,S8 (B),, ,1498867200000,,100.27718033,,07,617,P.052 - BAYAN BARU,,05, ,,,,N.37,,Bukit (Dipasang pada tiang CCTV sediada),N.37 - BATU MAUNG,50063,1,617,100.27718032999668,5.3222539603022625
,,BAYAN BARU,,BATU UBAN,,-,,MBPP,Pintu Keluar Terminal Bas Ekspres Sungai Nibong,1,0,5.34259931,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,-,P.052, , ,,,DTL,1,, ,N23 (B),, ,1498867200000,,100.29972381,,07,618,P.052 - BAYAN BARU,,04, ,,,,N.35,,Bukit (Dipasang pada tiang CCTV sediada),N.35 - BATU UBAN,40264,1,618,100.29972380980948,5.342599310432199
,,BUKIT GELUGOR,,SERI DELIMA,,-,,MBPP,Simpang Jalan Sultan Azlan Shah / Hilir Pemancar / Kuil Hindu / Perodua Glugor,1,0,5.36868925,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,-,P.051, , ,,,DTL,1,, ,S17 (B),, ,1498867200000,,100.31030192,,07,619,P.051 - BUKIT GELUGOR,,04, ,,,,N.32,,Bukit (Dipasang pada tiang CCTV sediada),N.32 - SERI DELIMA,40265,1,619,100.31030191956283,5.368689249600859
,,BUKIT BENDERA,,KEBUN BUNGA,,-,,MBPP,Simpang Jalan Masjid Negeri / Jalan Ayer Hitam / Wisma Pengakap Negeri,1,0,5.40795538,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,-,P.048, , ,,,DTL,1,, ,S57 (B),, ,1498867200000,,100.30230496,,07,620,P.048 - BUKIT BENDERA,,04, ,,,,N.24,,Bukit (Dipasang pada tiang CCTV sediada),N.24 - KEBUN BUNGA,40266,1,620,100.30230495975609,5.407955379905329
,,JELUTONG,,BATU LANCANG,,Galvanize,20,MBPP,Jalan Masjid Negeri/Jalan Delima,1,0,5.38380915,,,TIMOR LAUT,,, , ,Pemantauan Bukit, ,-,P.050, , ,,,DTL,1,, ,B2,, ,1498867200000,,100.30622059,,07,621,P.050 - JELUTONG,,04, ,,,,N.31,,Bukit (Tiang Baru),N.31 - BATU LANCANG,40267,1,621,100.30622058955323,5.383809150127081
,,BUKIT BENDERA,,TANJONG BUNGA,1560124800000,Galvanized,20,Diserah kepada MBPP,Persimpangan Jalan Tanjong Tokong / Jalan Desiran Tanjung 1,1,2,5.454547,,,TIMOR LAUT,,,JKR,2,Pemantauan Lalulintas dan Keselamatan,1,Sambungan fiber optik (fasa 2),P.048,Ideal Property Sdn Bhd,2,,,DTL,1,, ,D01,,Caturan ElemenSdn Bhd,1560124800000,,100.307,,07,622,P.048 - BUKIT BENDERA,,04,Terra Matrix Sdn Bhd,,,,N.22,,PEMAJU,N.22 - TANJONG BUNGA,40268,3,622,100.30700000007072,5.454546999866504
,,BUKIT BENDERA,,TANJONG BUNGA,1560124800000,Galvanized,20,Diserah kepada MBPP,Bulatan Jalan Desiran Tanjung 1 / Jalan Desiran Tanjung / Jalan Seri Tanjung Pinang 1,1,2,5.453917,,,TIMOR LAUT,,,JKR,1,Pemantauan Lalulintas dan Keselamatan,1,Wireless dari D01,P.048,Ideal Property Sdn Bhd,2,,,DTL,1,, ,D02,,Caturan ElemenSdn Bhd,1560124800000,,100.308547,,07,623,P.048 - BUKIT BENDERA,,04,Terra Matrix Sdn Bhd,,,,N.22,,PEMAJU,N.22 - TANJONG BUNGA,40269,3,623,100.30854700027507,5.453917000027407
,,BAYAN BARU,,BATU MAUNG,1568764800000,Galvanized,20,Diserah kepada MBPP,Persimpangan Jalan Permatang Damar Laut / Jalan Muzium Perang,1,2,5.283814,,,BARAT DAYA,,,JKR,2,Pemantauan Lalulintas dan Keselamatan,1,Sambungan fiber optik (fasa 3,P.052,Vienna View Development Sdn Bhd,2,,,DBD,1,, ,D03,,GH Tag Consultancy,1568764800000,,100.286608,,07,624,P.052 - BAYAN BARU,,05,Terra Matrix Sdn Bhd,,,,N.37,,PEMAJU,N.37 - BATU MAUNG,50064,3,624,100.2866080000686,5.28381400021616
,,BAYAN BARU,,BATU MAUNG,1568764800000,Galvanized,20,Diserah kepada MBPP,Persimpangan  Jalan Permatang Damar Laut / Jalan Teluk Tempoyak,1,2,5.283103,,,BARAT DAYA,,,JKR,1,Pemantauan Lalulintas dan Keselamatan,1,Sambungan fiber optik (fasa 3,P.052,Vienna View Development Sdn Bhd,2,,,DBD,1,, ,D04,,GH Tag Consultancy,1568764800000,,100.285519,,07,625,P.052 - BAYAN BARU,,05,Terra Matrix Sdn Bhd,,,,N.37,,PEMAJU,N.37 - BATU MAUNG,50065,3,625,100.2855190000783,5.283103000016495
